Age,Annual Income,Location Code,Marital Status,Brand Loyalty,Hours Online,Years subscribed,Gender,Education Level,City,Renew
70.0,62726.92392864784,Urban,Divorced,0.5264551723958054,8.723056475459673,3.0,M,College,Kyoto,No
45.0,36922.02470153316,Suburban,Divorced,0.7442255905639583,7.600104558846208,6.0,F,College,Kyoto,Yes
,63527.70556890865,Urban,,-0.039800982273238014,6.270110160153153,4.0,F,Graduate School,Tokyo,Yes
37.0,56739.353051217346,Urban,Divorced,-0.4463865264721838,3.987584137684876,5.0,F,College,Kyoto,No
47.0,49027.954769234166,Urban,Married,0.5575113983460471,3.7385624496935823,5.0,M,High School,Osaka,No
42.0,49236.37365849845,Suburban,Single,0.8354147056480794,4.482601821557311,4.0,F,College,Tokyo,Yes
52.0,29005.105839266995,Urban,Divorced,0.17325388861913016,7.109956287834633,5.0,F,College,Kyoto,Yes
63.0,65142.73141522694,Urban,Married,-0.059469902884539766,6.12093648409846,7.0,F,High School,Kyoto,Yes
44.0,64389.483387119224,Suburban,Single,0.6156851947567399,5.784402722027541,7.0,F,College,Kyoto,Yes
49.0,40788.77552235053,Rural,Married,0.5843263873359801,5.747287290043804,4.0,M,High School,Osaka,No
60.0,65373.43574055953,Suburban,Divorced,0.2770225518865311,6.270871028450308,3.0,M,Graduate School,Osaka,Yes
52.0,57921.13711148446,Suburban,Married,-0.34074012150567606,6.410833854845827,,F,College,Osaka,No
54.0,38136.9221699888,Rural,Married,-0.7852473951964611,7.439747288490963,7.0,M,College,Osaka,No
51.0,57255.82626059826,Rural,Single,-0.433536113479123,6.110624554096605,4.0,M,High School,Tokyo,No
59.0,44369.11180023394,Suburban,Single,-0.17285113694481,7.174470018959469,4.0,M,College,Kyoto,Yes
50.0,38407.9320476726,Suburban,Divorced,-0.906253813688807,6.929206628836891,8.0,M,College,Osaka,No
55.0,69554.22605062564,Suburban,Single,0.32874776897453023,5.918723852823849,5.0,F,High School,Tokyo,
44.0,67272.17980609037,Rural,Married,-0.3089655541168101,4.931666013432288,7.0,M,Graduate School,Osaka,No
55.0,51748.25669786629,Rural,Married,0.2677082831829366,6.699259695050077,5.0,F,College,Kyoto,Yes
53.0,46041.966874999394,Rural,Single,-0.38549479117455915,7.0678922181298365,5.0,M,College,Kyoto,No
50.0,35543.88329596508,Urban,Divorced,0.3044712788047281,,6.0,M,College,,Yes
57.0,63497.149366935366,Urban,Single,0.43974176992708347,6.334087583929354,4.0,F,Graduate School,Tokyo,Yes
50.0,31368.98280800082,Rural,Single,-0.5539445027776366,7.301304691267903,6.0,F,High School,Kyoto,No
53.0,,Rural,,-0.1181981431799424,5.492664591208321,4.0,M,College,Kyoto,No
44.0,39070.5943603473,Urban,,0.4157405373100309,6.328456115398227,4.0,F,Graduate School,Kyoto,Yes
56.0,66503.60322679945,Rural,Single,-0.11045612341400213,6.951334093137754,5.0,F,College,Tokyo,Yes
63.0,60721.42291897222,Suburban,Single,-0.27744938308008954,6.525044891734151,7.0,F,High School,Tokyo,Yes
61.0,51145.186376259095,Urban,Divorced,0.14854227590405655,6.76670105486441,6.0,M,High School,Tokyo,Yes
50.0,69451.17696475668,Suburban,Single,0.6580798629284327,5.23550313086767,5.0,,High School,Kyoto,Yes
51.0,67992.5135220022,Rural,Married,-1.175986899806139,6.829717188354434,3.0,M,Graduate School,Kyoto,No
37.0,55182.61203643801,Suburban,Single,0.941019800767552,6.719495691104893,6.0,F,Graduate School,Tokyo,Yes
60.0,,Suburban,Divorced,0.3078178611766745,5.97286058043927,,F,Graduate School,,No
38.0,39873.36163313739,Suburban,Divorced,0.603458428991861,7.930864791570535,7.0,F,College,Kyoto,Yes
61.0,81021.9126849773,Rural,Single,0.3393810443394098,5.9098232798890935,5.0,M,College,Tokyo,Yes
46.0,74557.61048357104,Urban,Single,0.5010170521558072,5.992369368137418,7.0,M,High School,Kyoto,Yes
47.0,64847.233246350945,Suburban,Single,0.22972864565998835,7.508330331498291,5.0,M,Graduate School,Osaka,Yes
61.0,55868.434969450005,Urban,Single,-0.050547427459222694,5.606568915705516,4.0,F,High School,Kyoto,Yes
57.0,51664.910186519475,Rural,,-0.1728139179156513,5.495630329810476,8.0,F,Graduate School,Osaka,No
49.0,45704.58081740707,Rural,Single,-0.16724569017068902,7.935389019091824,5.0,F,High School,Osaka,No
54.0,66923.19520013586,Suburban,Single,0.2327764076993954,5.129517008754703,4.0,M,College,Osaka,Yes
68.0,68164.08210758993,Urban,Divorced,-0.42228100282106457,9.056888559403358,4.0,F,Graduate School,Osaka,Yes
52.0,69877.54401437099,Suburban,Married,-0.2792637455429794,4.625016179712353,6.0,M,High School,Osaka,No
55.0,24740.597633898728,Urban,Divorced,-0.06545815111458977,7.751763285771317,7.0,F,College,Osaka,Yes
54.0,56037.298545998965,Rural,Married,-0.3458999801721903,5.292588476128618,4.0,M,Graduate School,Osaka,No
44.0,34117.794128367685,Suburban,Single,-0.6135224028371246,6.501706355453708,4.0,F,High School,,No
58.0,53232.87256353529,Urban,Divorced,0.7015382389381645,6.783622296080525,5.0,F,,Tokyo,Yes
60.0,49385.87158677947,Urban,Married,0.03855474545978131,7.352883027376634,5.0,M,College,Tokyo,Yes
50.0,54228.43257163677,Urban,,0.32621732422878624,6.884013745903378,6.0,F,College,Osaka,Yes
52.0,54467.32839339396,Rural,Divorced,-0.009212023985410364,,6.0,F,Graduate School,Osaka,Yes
57.0,66995.80064494765,Urban,Divorced,0.5516955781823829,7.200842592857039,6.0,M,Graduate School,Osaka,Yes
55.0,50626.46521386575,Urban,Divorced,0.3143926936537005,7.581306757659407,7.0,F,Graduate School,Osaka,Yes
57.0,53094.80983620335,Suburban,Married,0.39754185263749664,6.56901545153858,3.0,F,Graduate School,Osaka,No
60.0,50763.70288772616,Urban,Married,0.15575078873907733,7.3915912196046545,5.0,F,High School,Tokyo,Yes
47.0,41211.958280022154,Urban,Single,0.2060869562468483,8.317155719010215,3.0,F,College,,Yes
61.0,45213.25709919007,Urban,Divorced,0.9729516378007483,3.4108488664124756,5.0,M,College,Kyoto,Yes
39.0,59233.94262981073,Urban,Single,0.2321791256344998,6.798225564459796,4.0,F,College,Tokyo,Yes
58.0,58555.71619302635,Suburban,Divorced,0.7596005808934342,7.300997501907824,7.0,F,High School,Kyoto,Yes
46.0,48436.29255576015,Rural,Married,-0.5372052521424777,2.219480055483862,3.0,F,Graduate School,Tokyo,No
63.0,60717.836850045205,Urban,Married,-0.32256626059686294,7.525678898262779,5.0,M,Graduate School,Tokyo,Yes
48.0,57808.86700007756,Rural,,0.32484508787088084,6.389383901042989,4.0,M,Graduate School,Kyoto,Yes
39.0,74847.59928421634,Rural,Divorced,-0.919401753895896,4.67717571607765,5.0,F,High School,Kyoto,No
49.0,80347.66149593392,Suburban,Married,-0.005597278415776216,6.047306785907317,3.0,M,Graduate School,Osaka,No
48.0,,Urban,Married,0.49937976427113345,6.689089898153923,3.0,,High School,Osaka,No
45.0,65829.65711230386,Rural,Divorced,-0.5704286215038564,3.663070375584355,6.0,M,Graduate School,Kyoto,No
72.0,60648.840959580586,Suburban,Married,-0.1560027008216086,7.108202960697054,8.0,M,High School,Kyoto,Yes
54.0,50293.094313957095,Suburban,,-0.07595836371701079,8.192386671883039,7.0,M,Graduate School,Tokyo,No
53.0,78140.06507888756,Suburban,Single,-0.17755573675602954,8.26126497646199,3.0,M,Graduate School,Kyoto,Yes
20.0,57479.23024364335,Urban,Divorced,0.8969693077151891,6.217538145553428,6.0,M,College,Tokyo,Yes
56.0,43507.071627045465,Rural,Divorced,-0.1715232425634648,7.29816083350489,5.0,,Graduate School,Kyoto,Yes
47.0,51878.22724664612,,Single,0.04901370198530063,,7.0,M,College,Osaka,No
42.0,60005.14167754682,Rural,Married,-0.5542435799440554,7.393578250987371,5.0,F,Graduate School,Kyoto,No
41.0,59649.872291198815,Urban,Divorced,0.4046230239415362,5.671882047595343,5.0,F,College,Osaka,
59.0,76341.05857795803,Urban,Divorced,0.23022616265675142,7.812410738542701,5.0,F,College,Osaka,Yes
52.0,66758.52002244664,Rural,Single,0.34540852200963984,6.703240010951433,5.0,M,College,Tokyo,Yes
64.0,72248.67974884433,Rural,Divorced,0.6437393995878404,5.002620161362741,6.0,M,College,Kyoto,No
43.0,48206.21240003562,Urban,Divorced,0.47072067810731244,5.972962913376465,6.0,M,College,Kyoto,Yes
44.0,45895.11970994065,Suburban,Married,0.3431172526020998,3.671216206193064,2.0,M,Graduate School,Tokyo,No
51.0,57422.179620656905,Urban,Single,0.30494680700048765,6.408606934319594,2.0,F,High School,Tokyo,Yes
48.0,50486.616300222384,Rural,Married,-0.6573355991711766,6.141282537262298,4.0,F,High School,Tokyo,No
44.0,51900.344186757146,Suburban,Married,0.01716324429538866,5.0118899326255315,7.0,F,High School,Tokyo,No
46.0,49218.802003846184,Rural,Married,0.44213095949192593,5.503812198537075,3.0,M,College,Osaka,No
,51122.18109360697,Suburban,Single,-0.9954180982676588,5.716042069180885,6.0,M,College,Tokyo,No
47.0,63394.22856301147,Rural,Married,-0.3613214355975458,5.575951694634733,6.0,F,College,Kyoto,No
58.0,38900.248193572355,Urban,Single,0.5087879603520826,6.5636000221573125,5.0,M,,Tokyo,Yes
63.0,61004.20031715518,Suburban,Single,0.49939976883558196,6.118135760905181,6.0,F,Graduate School,Kyoto,Yes
59.0,63938.92806147094,Urban,Married,0.5404121021237458,4.488535043054799,4.0,M,Graduate School,Tokyo,Yes
41.0,54835.543489229676,Urban,Single,0.5291252199008735,6.967578217560844,7.0,F,High School,Osaka,Yes
54.0,69079.48675263309,Suburban,Married,-0.10171571636100515,7.6626475778801435,5.0,M,College,Tokyo,Yes
33.0,63463.5684373393,Urban,Married,-0.33852464727601905,2.8124742706922565,5.0,F,Graduate School,Osaka,No
49.0,61449.81554906083,Suburban,Married,0.3448233999619572,8.352610351152746,5.0,F,College,Osaka,No
47.0,46980.21866262225,Suburban,Divorced,-0.4292636149814566,4.775370461588624,6.0,M,College,Tokyo,No
51.0,76304.88577874673,Urban,Single,0.2639088271677624,7.435514494256661,4.0,F,Graduate School,Tokyo,Yes
68.0,52131.66045664179,Rural,Divorced,-0.11037475718106773,6.819805419313389,5.0,M,High School,Kyoto,Yes
69.0,54165.01730141616,Urban,Single,-0.09395388730178325,7.008247960315878,4.0,M,Graduate School,Osaka,Yes
54.0,52573.077944296674,Rural,Single,,4.702337056779394,7.0,M,College,Osaka,No
50.0,58370.43981112415,Suburban,Married,-0.16527211172769424,6.737683925991531,6.0,F,Graduate School,Kyoto,No
49.0,,Rural,Single,0.05726701065646602,5.417868368116001,3.0,M,High School,Tokyo,No
44.0,38758.996888913345,Urban,Divorced,0.3122484276849852,6.523174164855676,4.0,F,High School,Osaka,Yes
58.0,61996.524427544005,Suburban,Divorced,-0.2449217003650065,7.1392453937800395,6.0,F,Graduate School,Tokyo,Yes
26.0,54024.143770285205,Suburban,Single,0.5408514211943793,8.388540293833504,6.0,F,Graduate School,Osaka,Yes
45.0,70909.59702949546,Suburban,Single,0.31034225477910266,7.938804936765928,5.0,F,College,Osaka,Yes
,51848.98888235297,Urban,Married,0.5683137234092004,,5.0,F,Graduate School,Kyoto,Yes
63.0,59802.553347999055,Rural,Divorced,-0.055375099826042815,8.26740788385083,6.0,F,High School,Osaka,Yes
47.0,64088.84710746924,Rural,Divorced,-0.5181223472819829,4.682908502799719,3.0,F,High School,Osaka,No
40.0,40611.651559330276,Rural,Married,-0.6734936741464101,2.3638680640773524,5.0,M,High School,Osaka,No
54.0,53834.8376924258,Rural,Divorced,-0.10410090831261656,7.9177338218322575,2.0,M,College,Osaka,Yes
41.0,57639.83698116456,Rural,Married,0.11116404820562636,6.601872092552507,7.0,F,College,Tokyo,No
,51837.06883729139,Urban,Divorced,-0.05378365770147685,7.709152155338341,4.0,F,Graduate School,,Yes
64.0,70136.1015867221,Suburban,Single,0.013123661488712482,8.21464555146474,7.0,F,High School,Osaka,Yes
47.0,59913.30826878313,Rural,Married,-0.002019898042977669,3.681444361817636,4.0,M,College,Osaka,No
53.0,45097.82121562238,Rural,Divorced,0.16762811513908754,5.63112350219159,4.0,F,College,Kyoto,No
52.0,63003.940987317415,Rural,Married,-0.09185239952849289,7.677305147488131,3.0,M,Graduate School,Osaka,No
50.0,46671.919160991034,Urban,Single,0.14807885017319167,6.4632519297090925,6.0,F,College,Tokyo,Yes
52.0,53758.65996466328,Suburban,Married,-0.14018900209382876,6.431293097116115,7.0,F,Graduate School,Osaka,No
48.0,41652.76968371334,Suburban,Single,0.4211783049890729,6.742142797118548,5.0,M,Graduate School,Osaka,Yes
46.0,64262.46252829901,Suburban,Married,-0.5423570742133408,5.169178485605621,4.0,F,Graduate School,Osaka,No
51.0,56510.87265630382,Suburban,Divorced,0.7153967006943002,,5.0,M,Graduate School,Kyoto,No
65.0,65207.57356173761,Suburban,Married,0.10383589710600422,6.286044329049618,6.0,F,High School,Osaka,Yes
72.0,75486.90233639529,Suburban,Married,-0.5789656085047313,6.793975308842296,6.0,F,College,Tokyo,Yes
52.0,72820.47414369223,Suburban,Married,-0.45018023244973193,6.022833351008126,6.0,F,Graduate School,Kyoto,No
60.0,45167.08761091306,Suburban,Divorced,-0.3266994729520898,7.889553299463256,7.0,F,College,Osaka,Yes
56.0,57248.37303865656,Suburban,Married,0.5014791176439422,6.430585512962635,4.0,F,High School,Osaka,Yes
54.0,36502.28482706683,Rural,Married,-0.33540476356621607,5.9784957984143885,7.0,F,High School,Kyoto,No
54.0,82275.71822295242,Suburban,Single,0.6162234010798129,5.808902145604214,6.0,F,High School,Kyoto,Yes
34.0,22616.22440541521,Suburban,Divorced,0.7877041070444274,5.4995447382177876,5.0,F,,Tokyo,Yes
51.0,47531.26599402129,Urban,Married,-0.7553115448578078,5.958085978504258,6.0,M,High School,Osaka,No
35.0,41587.08486933268,Urban,Divorced,0.4597692267591584,5.955304174844877,5.0,,Graduate School,Osaka,Yes
58.0,64269.58685649492,Rural,Divorced,0.38652706298202255,4.134980114900836,8.0,F,Graduate School,Kyoto,No
52.0,42283.817274488516,Rural,Married,-0.5460276421014368,5.242998440477468,5.0,M,College,Tokyo,No
56.0,60229.466017526596,Rural,Married,-0.4060477050890738,7.482872360348902,1.0,F,Graduate School,Osaka,No
62.0,60329.91514819104,Rural,Married,-0.0381034050466261,5.914546278521368,4.0,M,High School,Osaka,Yes
48.0,59735.05569957608,Rural,Single,-0.07284740109898336,8.308254112375426,3.0,F,High School,Osaka,Yes
53.0,53833.29238989535,Rural,Divorced,-0.11274419728599233,7.367919477528417,5.0,F,High School,Osaka,Yes
48.0,49985.804959729736,Rural,Divorced,-0.37624086121284117,4.129969477263419,5.0,M,College,Osaka,No
32.0,52778.660237313816,Rural,Divorced,0.5665293446262261,,5.0,M,Graduate School,Tokyo,Yes
41.0,32238.147765854315,Suburban,Married,0.3774011419537639,7.416534350672115,3.0,M,College,Tokyo,Yes
45.0,38265.217551792986,Urban,Single,0.4864196342814332,6.016325449048881,7.0,F,High School,Tokyo,Yes
45.0,28513.674996849342,Urban,Married,0.0585493634811723,6.852088717335411,8.0,F,College,Tokyo,Yes
49.0,44336.104063985185,Rural,Married,0.00625606942011972,5.58983904486533,3.0,M,Graduate School,Osaka,
46.0,50736.23918550539,Rural,Married,0.3455414360230188,3.448443286913939,3.0,F,Graduate School,Osaka,No
48.0,81364.96954593886,Suburban,Divorced,0.527451934306355,6.669348265307815,4.0,F,Graduate School,,
46.0,64822.01521950892,Urban,Married,0.38664357232080276,5.696113656886994,5.0,F,Graduate School,Osaka,Yes
46.0,39501.292544142714,Urban,Divorced,-0.007533903715156359,7.082226919969045,5.0,F,College,Osaka,Yes
30.0,44902.10897929457,Urban,Married,0.05481931946460338,,6.0,M,College,Kyoto,Yes
51.0,67730.70578506307,Urban,Divorced,0.6133974728298954,6.872340551324471,4.0,F,Graduate School,Kyoto,Yes
36.0,82517.34173683055,Suburban,Single,0.4862138513582393,7.694965456133529,5.0,,High School,Osaka,Yes
61.0,62932.600973540575,Urban,Married,0.08229369480189763,7.657027917981031,3.0,F,Graduate School,Kyoto,Yes
55.0,62105.518481883846,Rural,Single,0.23076329158458733,7.425602634776027,6.0,M,Graduate School,Tokyo,No
67.0,53755.32432456287,Urban,Single,0.15420835626669438,6.176119416788959,4.0,,College,Tokyo,Yes
64.0,45217.55723338942,Urban,Single,-0.18702983982168025,8.976669252995881,8.0,F,College,Osaka,Yes
52.0,23842.93448623045,Suburban,Divorced,0.6651566219264365,6.187019569896214,6.0,M,Graduate School,Tokyo,Yes
50.0,60121.37301112532,Urban,Divorced,-0.08008809252606838,7.159782280608865,5.0,M,College,Kyoto,Yes
52.0,45285.823118479944,Rural,Married,0.09294772255447267,6.035945340079602,5.0,F,High School,Osaka,No
51.0,59645.252248333294,Rural,Married,-0.44200522928157204,7.379474216430195,4.0,M,College,Osaka,No
35.0,52271.19596990609,Suburban,Single,-0.2613235474745596,8.580890066473348,5.0,M,College,Kyoto,No
46.0,49939.40960870885,Urban,Single,0.5488623843875178,7.016422221156007,3.0,F,College,Tokyo,Yes
39.0,71560.1536149195,Urban,Single,0.20713260847795031,7.752087834537956,4.0,M,Graduate School,Tokyo,Yes
52.0,68679.70561660685,Suburban,Divorced,0.3452959413651909,6.6268006183113695,7.0,F,College,Osaka,No
41.0,53763.26912277464,Suburban,Divorced,1.0629882209819959,4.909717256512448,6.0,M,College,Tokyo,Yes
47.0,58874.122183680745,Rural,Married,0.07743324308476367,5.873181085646296,5.0,M,High School,Kyoto,No
58.0,64580.966645765715,Rural,Married,1.164346207386115,5.098720725838437,8.0,M,High School,Tokyo,No
59.0,62834.371627516826,Urban,Divorced,0.9938613492850445,5.1085064041562465,8.0,M,Graduate School,Kyoto,
47.0,58957.480527903026,Suburban,Married,-0.4172793756020462,3.8022291612412547,6.0,M,High School,Tokyo,No
57.0,69294.4266022825,Urban,,-0.15747295246818302,6.88691242813817,6.0,F,College,Kyoto,Yes
53.0,47384.723745740645,Rural,Divorced,-0.4398640587138401,7.484877089572188,4.0,F,College,Tokyo,No
43.0,63695.29600803182,Urban,Divorced,-0.6269178810008723,4.586374725657381,6.0,M,Graduate School,,No
49.0,68783.30260191017,Rural,,-0.23799068145306124,3.5258545438832334,4.0,M,High School,Osaka,No
42.0,63626.23037955316,Rural,Single,0.2787612856395465,8.178543686119312,4.0,F,College,Tokyo,Yes
55.0,66883.2714390288,Suburban,Married,0.1528431281600247,5.427859188691159,6.0,M,College,Kyoto,No
56.0,50509.9038738331,Urban,Married,0.4672621743141,6.240443844624064,5.0,F,College,Kyoto,No
66.0,,Urban,Divorced,-0.41512196256668943,9.07238799214934,2.0,F,Graduate School,Tokyo,Yes
48.0,58040.85308078586,Rural,Single,0.4564112867808716,4.9086845902966125,6.0,M,High School,Osaka,No
44.0,69774.63621901558,Suburban,Married,-0.18392934263308539,4.916008912008785,6.0,F,High School,Osaka,No
49.0,49823.19971011431,Suburban,Divorced,0.04764172121329539,7.897540289619252,6.0,M,Graduate School,Osaka,Yes
48.0,61828.36244160762,Urban,Single,0.19569868837189955,7.652791624264694,8.0,F,College,Tokyo,Yes
31.0,57148.00400898978,Urban,Divorced,-0.19207599711237577,7.585282456438584,6.0,F,High School,Tokyo,Yes
42.0,45883.58356144586,Urban,Single,0.8416992266924505,5.315913710276046,3.0,,Graduate School,Tokyo,Yes
45.0,58642.70299504677,Urban,Married,-0.08529927005359847,4.662181516080757,3.0,F,Graduate School,Osaka,No
47.0,51020.69113607525,Suburban,Divorced,0.14553298081824784,6.330881002454307,6.0,F,College,Kyoto,Yes
46.0,62581.66735296786,Rural,Married,-0.06526141754838338,7.457625545049613,3.0,,Graduate School,Tokyo,No
52.0,29881.09412967688,Urban,Single,0.5561963824554218,6.759326321457919,6.0,M,College,Osaka,Yes
52.0,42606.033057915476,Suburban,Married,-0.5264504113178686,6.4384335243027495,5.0,F,High School,Osaka,No
56.0,23952.288174296136,Urban,Single,-0.21993191721242966,7.924636129449695,6.0,F,College,Osaka,Yes
68.0,61419.07962193119,Urban,Divorced,-0.41823187289649083,7.381624162776648,2.0,M,Graduate School,Kyoto,Yes
60.0,51829.440297012545,Urban,Divorced,0.1094814921639796,6.680056733776782,2.0,F,College,Tokyo,Yes
30.0,51168.4667844255,Urban,Single,0.5337430358428934,6.249567920009596,3.0,F,Graduate School,Kyoto,Yes
38.0,42550.660016131966,Urban,Married,1.2591094516846484,5.010876459505056,2.0,M,High School,Kyoto,Yes
49.0,55863.41939910162,Urban,Married,-0.13612917736104696,6.90735239236465,6.0,F,Graduate School,Kyoto,Yes
59.0,59174.13720655885,Urban,,,6.333049896954601,6.0,M,High School,Tokyo,
49.0,58757.35556317549,Suburban,Single,-0.0051677539535577716,7.510816860982822,7.0,M,College,Tokyo,Yes
46.0,61268.1607166172,Suburban,Divorced,0.3342898421227965,5.016387702158041,5.0,M,High School,Kyoto,Yes
