Age,Monthly Income,Location Code,Marital Status,Brand Loyalty,Online Activity,Years subscribed,Gender,Education Level,City,Renew
50.0,5958.474923462958,Rural,Single,0.6683698720530784,5.234439083766375,4.0,Male,Graduate School,Manchester,No
37.0,5546.899941586865,Urban,Married,1.0625847423260788,7.583286850412699,4.0,Female,College,London,No
74.0,3359.3589132982256,Urban,Divorced,-0.020359259312045408,4.018266465786729,4.0,Female,High School,New Castle,Yes
56.0,3992.0062504441476,Suburban,Married,-0.2088169523607044,5.74278729252242,5.0,Female,Graduate School,London,Yes
48.0,6256.191760392427,Rural,Married,0.2890688031569264,8.109334702441117,6.0,Male,High School,Manchester,No
41.0,6074.611486579204,Urban,,-0.7696888760185118,5.433938973285818,3.0,Female,High School,Manchester,Yes
47.0,2786.4933930265233,Urban,Single,0.3748084404784653,6.9098621204111845,7.0,Female,College,Manchester,Yes
50.0,6420.112034106602,Rural,Divorced,0.5925643423553476,6.326574522923155,4.0,Female,Graduate School,London,No
40.0,4699.451462736279,Urban,Single,0.4522365161766066,6.612332121849363,5.0,Male,College,New Castle,Yes
35.0,5182.649713824884,Suburban,Single,0.8753227335176379,5.879661566479465,4.0,Female,Graduate School,London,Yes
54.0,4444.142083533046,Urban,Divorced,0.08739864515394932,5.449759405710538,3.0,Male,College,New Castle,Yes
51.0,5974.50511080302,Rural,Married,0.5482641505357784,6.437012086323717,6.0,Female,High School,Manchester,No
54.0,6668.372052370637,Rural,Divorced,0.41956376130081285,8.229284735255309,5.0,Female,High School,New Castle,No
60.0,5754.573213000162,Urban,Single,-0.25347783110324995,4.590616602004268,4.0,Male,College,Manchester,Yes
45.0,3566.2405633867243,Suburban,Married,0.8927530873470322,4.483496803946037,3.0,Female,College,New Castle,No
42.0,6479.349820067296,Rural,Married,0.32184936855565394,8.222759016534074,5.0,Male,Graduate School,London,No
57.0,3201.437922764948,Rural,Divorced,0.05999987925534224,5.008615176744262,4.0,Male,Graduate School,London,Yes
30.0,5471.6987451555715,Urban,Divorced,0.03832060652431568,6.3580150720057995,4.0,Male,College,New Castle,Yes
49.0,5433.855284204541,Suburban,Divorced,-0.12540435440247194,4.701441933926645,4.0,Male,Graduate School,London,Yes
46.0,5560.870811809646,Urban,Single,0.4365524544446599,5.687384856926335,4.0,Female,High School,New Castle,Yes
43.0,6453.877087397046,Rural,Single,0.29444896961898703,7.33363333871379,6.0,Male,High School,New Castle,No
38.0,4541.782766108252,Suburban,Single,-0.03451607742022819,6.249192821840389,,Female,Graduate School,Manchester,Yes
47.0,5050.549139472909,Urban,Divorced,-0.6345803726038662,6.211994109623769,5.0,Female,College,,Yes
56.0,5243.431338002115,Rural,Married,-0.026229852469099646,4.354503184458698,4.0,Male,High School,London,No
49.0,4568.751195341755,Suburban,Married,0.0775934483672587,4.51055296850275,8.0,Male,High School,Manchester,No
48.0,6673.717592450217,Urban,Single,-0.41155513422740664,,3.0,Female,Graduate School,London,
47.0,4408.363918952339,Rural,Married,0.052493452647154284,4.084335240472623,2.0,Female,College,London,
48.0,7029.612228171831,Suburban,Single,0.24687863534927457,7.334939296012605,7.0,Male,Graduate School,New Castle,No
52.0,5595.2161230978745,Urban,Single,0.6732981010523155,4.74384420444415,2.0,Male,College,New Castle,Yes
41.0,5706.835700140067,Urban,Single,-0.16910068008425422,4.83828493844965,5.0,Female,High School,Manchester,Yes
49.0,7472.492691337288,Urban,Divorced,-0.2602604780861253,5.487978257881314,4.0,Male,College,New Castle,Yes
55.0,6586.558956929883,Urban,Married,0.24424074228315845,7.4390692734124615,7.0,Female,College,New Castle,No
44.0,5452.4466290968085,,Divorced,0.5240079109496192,4.5062397819153945,3.0,Female,College,New Castle,Yes
47.0,5983.439908889433,Suburban,Married,0.31556585228420486,7.560466168398127,6.0,Male,High School,Manchester,No
48.0,6536.551298639392,Suburban,Married,-0.23835283854348566,6.584797913223038,3.0,Female,High School,London,Yes
61.0,5906.269010584893,Suburban,Single,-0.6194545344621055,4.786050708687492,2.0,Female,Graduate School,New Castle,Yes
59.0,5755.444755693429,Rural,Married,0.0724637440381913,5.3639562279240245,7.0,Female,Graduate School,London,No
45.0,5169.869926173838,Urban,Single,0.5713035136063294,3.2513976195516547,2.0,Female,Graduate School,New Castle,Yes
46.0,6079.95799118689,Rural,Married,0.4458224780116568,7.83573216454932,6.0,Male,College,London,No
63.0,2235.727411926324,Urban,Divorced,-0.6813267386032158,5.273961383584802,5.0,Female,Graduate School,New Castle,Yes
47.0,6987.79429817524,Rural,Married,-0.4377654191920308,5.929134526801656,8.0,Male,College,New Castle,No
54.0,4408.526926475152,Rural,Divorced,-0.1409069726381621,5.042862956477677,4.0,Male,High School,New Castle,Yes
36.0,6001.97968388105,Rural,Single,0.6432300313291448,6.228978438225972,6.0,Female,College,Manchester,No
55.0,5795.443128690849,Rural,Married,0.5544725169302671,7.401948786739252,5.0,Female,Graduate School,London,No
41.0,6125.348954704359,Rural,Single,0.2832976568576804,4.882720299455203,3.0,Male,Graduate School,New Castle,Yes
37.0,5692.911378625885,Urban,Married,0.5069817818175608,6.174581375290268,3.0,Female,Graduate School,London,Yes
58.0,4017.2793450581303,Urban,Divorced,-0.47702587377906724,3.497552980903874,4.0,Female,High School,London,
41.0,4612.228613957718,Urban,Single,-0.04184849128681614,3.9543892217825602,5.0,Female,Graduate School,New Castle,Yes
37.0,7636.302056842394,Urban,Single,-0.7791499969947978,3.8812674363642263,2.0,Female,College,New Castle,Yes
63.0,3359.168398800464,Urban,Divorced,-0.5334371759768123,4.7332379409190555,5.0,Female,Graduate School,Manchester,Yes
50.0,3140.2218076714767,Urban,Single,0.8459390529403117,5.180984441887894,4.0,Male,College,London,
48.0,4521.7113491964055,Urban,Single,-0.0979487331261579,5.540124803926449,6.0,Male,College,Manchester,Yes
47.0,5984.050920138673,Suburban,Married,0.17142695649553313,5.560025299553246,6.0,Female,Graduate School,London,No
61.0,5264.231157024577,,Divorced,0.15852934424648907,3.0125811147366703,3.0,Female,College,Manchester,Yes
40.0,4850.220085410265,Suburban,Divorced,0.5870561138459688,5.254452087198664,4.0,Male,College,Manchester,Yes
53.0,6351.018300687966,Rural,Married,0.6084312450644546,8.824088063192454,5.0,Female,Graduate School,New Castle,No
46.0,3995.996181559253,Suburban,Single,-0.5530796311800971,,6.0,Female,High School,New Castle,Yes
31.0,6192.663768366496,Rural,Married,0.8675039948120762,8.48116447191336,5.0,,College,London,No
,4424.944805925021,Urban,Married,0.8469621844995641,4.686896316410944,4.0,Female,College,New Castle,Yes
37.0,5997.340206975436,Suburban,Single,-0.0864154357754737,5.94727848844587,3.0,Female,Graduate School,New Castle,Yes
44.0,5365.805055724171,Suburban,Divorced,0.04256658369507381,4.705933694667885,5.0,Female,High School,New Castle,Yes
46.0,5221.908358057664,Rural,Married,0.4010707613188959,5.347323625561283,5.0,Female,High School,London,No
57.0,5821.987878108224,Suburban,Single,-0.41170253011441094,3.9952108797211325,3.0,Male,High School,New Castle,Yes
38.0,3766.858422481027,Rural,Married,0.8215168875877206,4.478045633866341,5.0,Male,College,Manchester,No
,6531.306593871191,Rural,Married,0.21700357995743713,7.4886696369428805,6.0,Female,High School,London,No
51.0,2293.9717196058905,Urban,Divorced,0.43235001827090186,5.546860244877991,6.0,Female,College,New Castle,Yes
46.0,5111.787830098735,Suburban,Divorced,-0.21924488196683273,6.0670488551559885,6.0,Male,High School,London,Yes
46.0,5546.0860823975245,Rural,Married,0.30511100521710066,5.734883082568502,6.0,Female,High School,Manchester,No
43.0,4397.861376012795,Urban,Divorced,-0.7598508566340272,7.219772703203828,4.0,Male,High School,London,Yes
33.0,5357.563469970715,Urban,Single,0.44724080217565965,7.49215367515949,3.0,Male,College,London,Yes
49.0,6439.9633262709085,Rural,Divorced,-0.5327852927037036,4.486852541790954,5.0,Male,High School,Manchester,Yes
45.0,3754.0839014798985,Suburban,Divorced,-0.27105718427422326,6.421698798270753,5.0,Female,High School,New Castle,Yes
44.0,4102.18583574926,Suburban,Divorced,0.37184208448090117,4.786338837418325,3.0,Male,Graduate School,New Castle,Yes
34.0,,Suburban,Divorced,0.2668721595205086,7.154522712468131,6.0,Male,College,New Castle,Yes
64.0,5638.041743512331,Rural,Divorced,-0.35562419427834335,3.624558584865873,3.0,Female,College,New Castle,Yes
35.0,4466.210313615315,Urban,Divorced,-0.2301606394545735,5.904282461952387,4.0,Male,College,Manchester,Yes
46.0,4865.5378562190535,Urban,Single,1.139894362657161,5.044040199756349,4.0,Female,Graduate School,New Castle,Yes
41.0,4767.22781732805,Suburban,Single,0.056025735884784086,6.2439337168520845,4.0,Female,High School,London,Yes
51.0,5398.0415748168125,Rural,Married,0.6409004731278412,7.185230930030571,2.0,Male,College,New Castle,No
57.0,5110.666045580961,Urban,Married,0.5399162175241772,6.459456502941559,2.0,Male,Graduate School,Manchester,No
44.0,5253.202461396646,Urban,Divorced,-0.6054896859274588,5.329532103402795,6.0,Female,Graduate School,New Castle,Yes
37.0,6919.540695801812,Suburban,Divorced,0.5946217775022973,5.3614306602782955,1.0,Female,High School,Manchester,Yes
40.0,4842.381368722847,Urban,Divorced,-0.22252086759073025,5.824022616848238,4.0,Female,,New Castle,
36.0,5065.614912474074,Suburban,Single,-0.010382578944372556,4.707051134908014,5.0,Male,Graduate School,New Castle,Yes
48.0,4451.302056156206,Suburban,Married,0.7676072504957194,7.005515421747423,4.0,Female,High School,London,No
36.0,4639.459472804916,Urban,Single,-0.44811513639876843,8.024574301223783,6.0,Female,High School,New Castle,Yes
45.0,4947.645586793432,Rural,Married,1.0963981201387651,6.652327723654991,4.0,Male,College,New Castle,
48.0,6177.871812306392,Rural,Married,0.8364302876410019,7.893299931557185,5.0,,College,Manchester,No
58.0,5026.75290231464,Suburban,Single,-0.053642074235836,4.712588545498491,4.0,Male,High School,Manchester,Yes
59.0,3303.9907937802186,Urban,Single,0.48142145956724697,5.839690826758544,6.0,Female,College,New Castle,Yes
35.0,6268.260129439153,Urban,Divorced,-0.44009775735650336,7.347639686903659,3.0,Male,Graduate School,Manchester,Yes
45.0,4975.9632427010165,Rural,Divorced,0.37491783512354704,5.913319202234645,6.0,Male,High School,New Castle,No
49.0,3781.5355712696687,Urban,Divorced,-0.08821272866455362,5.189205833822597,5.0,Male,College,New Castle,Yes
46.0,4964.883715337249,Urban,Divorced,0.7011561620133011,5.769929169212444,4.0,Male,Graduate School,New Castle,No
39.0,7893.761903163228,Urban,Divorced,0.4633882049311212,5.01342608749782,2.0,Female,College,London,Yes
61.0,5183.945841355213,Urban,Divorced,-0.5521357518380146,4.796517449087144,4.0,Female,High School,London,Yes
63.0,5813.573527509742,Rural,Married,0.26422325496274063,5.982970590367736,5.0,Male,College,London,No
56.0,2850.640421333549,Urban,Divorced,0.8450232402280401,6.32747941457602,,,Graduate School,London,Yes
52.0,6078.183179904161,Suburban,Divorced,,4.7046242210701665,3.0,Male,High School,New Castle,Yes
48.0,5354.56308010284,Suburban,Single,0.3558971476022894,6.071435477728767,2.0,Male,High School,Manchester,Yes
46.0,4090.194750710803,Suburban,Married,0.4347447439305546,5.204329141130856,5.0,Female,Graduate School,Manchester,Yes
31.0,5793.092549459886,Urban,Divorced,0.4972133475152674,6.677864945235748,2.0,Female,Graduate School,Manchester,Yes
67.0,5877.613699221093,Rural,Married,-0.34704492809854703,4.888528601249303,8.0,Female,,Manchester,No
33.0,5393.801481482353,Urban,Married,-0.21445163751158025,5.209934956511564,3.0,Male,High School,New Castle,
58.0,5534.970842521728,Urban,Single,-1.2342497318611712,3.598786764518592,6.0,Male,College,Manchester,Yes
35.0,6323.2453067351835,Urban,Divorced,0.01930504083370757,4.523877544505781,4.0,Male,High School,London,Yes
34.0,6084.681335649918,Suburban,Divorced,-0.027611719858059602,5.193740467260222,4.0,Female,College,London,Yes
49.0,4325.969456933568,Urban,Divorced,-0.1663348474624347,6.224858913411968,5.0,Male,High School,,Yes
55.0,6895.634586233207,Rural,Married,0.6584450032415157,6.2553401749358875,6.0,Female,College,New Castle,No
41.0,4137.928182895232,Suburban,Divorced,0.8590390024238013,5.056300292623595,6.0,Male,College,Manchester,Yes
46.0,6592.328645072882,Rural,Married,0.35682461143279054,7.044422174187236,7.0,Male,College,Manchester,No
52.0,5236.718565242846,Urban,Divorced,0.7958586971643815,5.497149135327761,3.0,Female,Graduate School,London,Yes
42.0,5594.815192507287,Urban,Married,-0.7082948935958904,6.665293484540036,3.0,Male,Graduate School,London,Yes
49.0,5038.046075138646,Urban,Divorced,0.4828360596165954,3.6028540745812894,4.0,Male,,Manchester,Yes
55.0,4770.021402774717,Urban,Divorced,0.05493497531393532,5.641433558594379,4.0,Female,Graduate School,Manchester,Yes
42.0,4831.7667486266,Rural,Single,0.3124974169820698,4.995440869588159,4.0,Female,High School,London,Yes
45.0,5544.8380724287545,Rural,Divorced,-0.12128523583407774,3.786605838352728,4.0,Male,College,,No
46.0,7256.5982346424835,Rural,Married,0.6413256503465455,8.792984554624887,7.0,Male,College,Manchester,No
35.0,6824.222513063118,Suburban,Married,0.12534879979512648,5.564290394322714,9.0,Female,High School,New Castle,No
,4514.720270473579,Urban,Married,0.08725161193001428,5.408053821914416,4.0,Male,College,London,Yes
46.0,2285.7785842517496,Urban,Single,0.7834805636151408,6.531731749111506,7.0,Male,High School,Manchester,Yes
41.0,6093.361085755155,Rural,Single,-0.04465261830234607,5.7867044751146794,6.0,Male,College,New Castle,No
40.0,6716.107344825473,Urban,Married,0.34012600569670215,8.222444183659594,6.0,Male,High School,Manchester,No
50.0,5096.861650650105,Urban,Single,0.07070977295858336,4.448063561542652,5.0,Male,High School,London,Yes
54.0,6171.355590026073,Rural,Single,-0.058965449473186715,6.061592729765088,6.0,Female,Graduate School,Manchester,No
58.0,4582.618906183816,Suburban,Divorced,-0.8659914044810444,4.795870715317053,4.0,Male,Graduate School,London,Yes
57.0,6027.355276315434,Rural,Single,0.42122915002450173,7.836117531885343,4.0,Female,High School,Manchester,No
39.0,4311.573893449646,Urban,Single,0.543807568642295,8.071749671945591,5.0,Female,High School,London,Yes
51.0,5206.333944862822,Rural,,0.2578653691163468,5.201104716082967,6.0,Male,High School,New Castle,No
52.0,4394.0990361673485,Suburban,Single,0.2820233497356691,5.842347250265503,4.0,Female,Graduate School,Manchester,Yes
52.0,5837.177021214957,Suburban,Married,0.18614339123977822,5.491700696076598,5.0,Male,Graduate School,New Castle,No
64.0,4794.700692340785,Suburban,Single,-1.3058802726512808,5.300771378526547,4.0,Female,High School,New Castle,Yes
41.0,4478.935481737133,Suburban,Single,-0.2961549695986407,7.067138150371051,5.0,Female,High School,New Castle,Yes
47.0,5471.269224664393,Suburban,Single,0.20203511022993897,6.821715935290521,4.0,Male,College,Manchester,No
32.0,4254.810975255245,Urban,Divorced,-0.2552194010981938,5.672132482798019,5.0,Female,College,New Castle,Yes
31.0,5910.544455705742,Suburban,Single,1.1369278241688174,6.5932699616394395,4.0,Male,College,Manchester,Yes
50.0,6439.556844680737,Rural,Single,-0.09117012757535689,6.302159289713425,6.0,Female,College,London,No
38.0,5835.326870649929,Urban,Divorced,-0.17309995305591908,4.0687065576290005,2.0,Male,Graduate School,New Castle,Yes
49.0,5005.727045757099,Urban,Single,-0.49720799678844807,5.780722540665005,5.0,Male,Graduate School,New Castle,Yes
56.0,4084.070334668252,Urban,Divorced,-0.11135144056161755,4.979109542520724,6.0,Male,College,New Castle,Yes
46.0,5604.266156509628,Rural,Divorced,0.23546942538379498,6.162155464741249,6.0,,High School,London,No
53.0,6288.277679407229,Rural,Divorced,0.237502977811044,7.141046113392634,5.0,Female,Graduate School,Manchester,No
43.0,5819.158365894422,Rural,Married,0.5560323359357146,7.09933504524769,4.0,Female,Graduate School,London,No
40.0,2774.191908938454,Rural,Married,-0.0669903384445015,4.991886915783466,8.0,Female,High School,Manchester,Yes
50.0,5331.287216177198,Urban,Single,-0.07472583059051705,5.073173500730015,5.0,Female,College,London,Yes
46.0,3529.9664462760666,Urban,Divorced,0.10016960599013924,6.539026557999027,5.0,Male,Graduate School,New Castle,Yes
35.0,6245.4536532049215,Rural,Married,0.5714009400775903,8.16574163132281,7.0,Male,Graduate School,Manchester,No
42.0,5838.281640947147,Rural,Married,,5.661278012792554,5.0,Male,Graduate School,New Castle,No
54.0,5811.989303669655,Rural,Single,0.4610745069246693,7.444368017223074,6.0,Female,High School,Manchester,No
44.0,4203.068817502123,Urban,Single,-0.8375358661777474,4.324841838839581,7.0,Male,College,Manchester,Yes
39.0,6733.245259655629,Urban,Divorced,-0.1491397589029319,6.447401071485117,8.0,Female,Graduate School,New Castle,No
71.0,4287.29970887691,Suburban,Married,-0.09072339609497629,3.9436900789161706,6.0,Female,High School,New Castle,Yes
47.0,5485.289289363804,Suburban,Divorced,-0.051505091219911286,6.097002437438837,7.0,Female,Graduate School,Manchester,No
52.0,6449.968877800609,Suburban,Divorced,0.1175916386933296,6.91886258263397,6.0,Female,Graduate School,Manchester,No
54.0,2992.2253919165782,Urban,Divorced,0.548420060702138,4.3097214914268225,3.0,Female,College,Manchester,
54.0,6768.589983968096,Suburban,Married,-0.30109580845474915,6.9407008832763175,5.0,Female,Graduate School,Manchester,No
37.0,4814.78904097309,Suburban,Divorced,-0.5191042654500597,6.7696036891894344,4.0,Male,High School,Manchester,Yes
